"sequence_id","lengths","values"
"rmlacpw7","2735","0"
"wot82p0u","2619","0"
"wdcty9qh","4945","0"
"81tidqfx","3279","0"
"gxx5rf18","8919","0"
"f21tloyk","3074","0"
"ha0zoog6","2386","0"
"qi5mrts5","3410","0"
"yhlrphvm","2752","0"
"v1je258p","2601","0"
"jmtnln4b","2544","0"
"letl5pvp","2766","0"
"x9xozg30","2638","0"
"k9jnh5aq","2585","0"
"r1h09e3a","1384","0"
"go1obuk1","2622","0"
"quve16y8","2573","0"
"rz19bqoi","1342","0"
"41l2e2k4","9760","0"
"v3rnjrlw","7358","0"
"9rlxfpi1","4633","0"
"1hqu58ma","7366","0"
"0pxi9diy","4640","0"
"bnk29z0s","7362","0"
"0rufvt1b","4662","0"
"zy49fykw","360","0"
"a7d6b41z","1012","0"
"q3zexwse","2620","0"
"0ukdhe9i","2586","0"
"gu3f7rmy","2632","0"
"p27w8qf7","2632","0"
"1tnny1df","2632","0"
"vpfaqiil","2632","0"
"c4ehv8hz","2631","0"
"jxrgn72l","2632","0"
"95djmg2b","2632","0"
"sqewr7s6","2629","0"
"hie4vgll","2632","0"
"tn9ebp47","2632","0"
"7bht2ttg","2632","0"
"t45ax7d2","2631","0"
"nxenjuho","2632","0"
"dvm9b4dk","2632","0"
"fcravp0n","2630","0"
"s8rpz47f","2632","0"
"f6s527v8","2630","0"
"opdhq2z1","2632","0"
"gu1pq94l","2632","0"
"mmqqo9wk","2632","0"
"ckfhaash","2631","0"
"dse9rvx5","2632","0"
"rp3w1cy2","2631","0"
"540xaunq","2631","0"
"0hsyx94f","2632","0"
"b20si3zp","2630","0"
"oi9wr2ia","5641","0"
"egwzhr67","5920","0"
"nl0gdnbj","5920","0"
"598padbz","5920","0"
"guuja0tu","2609","0"
"ococ6ifi","2559","0"
"7fttk5qf","1664","0"
"6i16xekx","9723","0"
"xo64r9d5","9723","0"
"vl0p68tg","2381","0"
"s8no6n9b","3403","0"
"30jzetmc","2172","0"
"1nhytvku","2748","0"
"9mkf4opy","2760","0"
"7368t5d1","2771","0"
"ecs32sc7","7243","0"
"1y1g8qpb","4914","0"
"l92189zx","4922","0"
"0ajuj3oe","7251","0"
"mzpam6vq","4906","0"
"madkn1ex","7229","0"
"dczid6mp","7229","0"
"taelb567","4906","0"
"40ioee6g","2611","0"
"kkvxtr7h","2562","0"
"6jbuu6m1","2621","0"
"jtspa4wm","2761","0"
"3r3b62bg","1374","0"
"8v2wuzb9","1349","0"
"t66woxya","2540","0"
"mrold7ir","2494","0"
"zqdaezxw","1371","0"
"p499ly7x","4050","0"
"h8ewythn","4054","0"
"1whngjjq","4061","0"
"muqbat79","4053","0"
"ti1e663u","2751","0"
"ttc8gs49","2614","0"
"hn0cavky","2558","0"
"6aazvsnb","1356","0"
"1jv2qmhy","2762","0"
"ptkbnjco","1379","0"
"5ms4tpsb","9359","0"
"w6ra4r0j","2591","0"
"15fihz83","2591","0"
"i2je2lrx","1424","0"
"mot4cg9b","1358","0"
"xpv21uh0","1362","0"
"s39wabz3","1371","0"
"vopr8721","2723","0"
"efsl1h79","1336","0"
"5mfdqrz6","2765","0"
"ub6wo97y","2991","0"
"00vfmfmr","4772","0"
"mzhotxsx","8908","0"
"3lon5sdt","2688","0"
"29pwwj14","2757","0"
"rflwxlyq","4607","0"
"w30opkeq","2574","0"
"3s6lvw1p","2547","0"
"yywb1xqu","2569","0"
"iaq1h6xt","2561","0"
"89nd1zaq","2779","0"
"9q5s2xou","2755","0"
"9nxiktme","6240","0"
"b05c79ts","6306","0"
"3pwnj5zu","6320","0"
"tkh1fuj7","6350","0"
"7woisg39","6065","0"
"5yy864h0","6256","0"
"0ekkndxp","6297","0"
"vh3edb4e","6283","0"
"x6h6z9sm","6315","0"
"2n1xolx9","6300","0"
"o8jqx2xq","2763","0"
"yegnqtrc","2766","0"
"ywey3nu4","2759","0"
"45h7oysk","2762","0"
"ap5w4ky8","2755","0"
"ym6fgtlx","682","0"
"y9e0e2f8","3929","0"
"3v3btw4r","1339","0"
"vhjzxgzl","6319","0"
"48go7o5v","6319","0"
"nyy4jr2t","6320","0"
"uq4ahpx7","6319","0"
"2bq5yfrt","6319","0"
"gwv27uqd","6318","0"
"rxvshen2","6394","0"
"3ku6hgw9","6397","0"
"abid15ax","6406","0"
"nbqwhr5o","6409","0"
"ls75xnmk","6393","0"
"9jzq9255","2746","0"
"q0c2j1ku","2603","0"
"gy6ou7mc","2631","0"
"mbmex10b","9081","0"
"zrk780k5","2756","0"
"i82c5046","2759","0"
"19xql3yv","6278","0"
"hn2w4x82","1374","0"
"valkfrdg","2593","0"
"5876kfsn","2571","0"
"vuxx8hbn","9689","0"
"pmvopbto","10050","0"
"2yfkgpnz","10050","0"
"zgwr1bum","10069","0"
"13c72b2a","10022","0"
"ns1el5sz","10089","0"
"yx33akz4","2772","0"
"ot8yz0tl","2873","0"
"xzhedxs2","2874","0"
"umih2ii8","2875","0"
"endkcx9j","2873","0"
"qe0vjz37","2762","0"
"og2vov03","2761","0"
"eetph6gy","6056","0"
"6zhy3sik","6043","0"
"c8sev3tr","6055","0"
"rkniuw29","1392","0"
"j4jvfgp2","8113","0"
"aginhvl1","8467","0"
"cuk08in1","1361","0"
"h7b3y0l1","2622","0"
"jyqhbhu6","3013","0"
"wrta20tr","8814,98,3","0,1,0"
"xnaufs32","4724","0"
"5l811y37","1356","0"
"ja2mtw99","2748","0"
"317b8glz","2707","0"
"yxolusn9","2781","0"
"1m0tthrr","2762","0"
"zabykrny","2766","0"
"p76jgxgh","2768","0"
"o2ikhew9","2743","0"
"s6z5uf2l","2762","0"
"awt4v8dk","2601","0"
"lbfgpk0m","2553","0"
"p0rh1d9a","2625","0"
"dcnkjr89","364","0"
"btm3j3m2","360","0"
"p2wra3w0","363","0"
"pffw0gwt","1003","0"
"8vdm6iev","999","0"
"5k2rsdeu","991","0"
"20lfeyc4","1020","0"
"y5qgl0gp","986","0"
"qdgqlp5z","996","0"
"j4zly6fg","1006","0"
"wsdf1vv0","992","0"
"dcz7fvac","9656","0"
"luxdkbbg","2252","0"
"5wa193le","1472","0"
"gix4kjxz","1752","0"
"50mhw1po","1212","0"
"8fsr7cvf","7039","0"
"3exsfcyx","1490","0"
"z6smwchl","1007","0"
"vkrhdkkp","1015","0"
"ywl9yytc","6151","0"
"33j43gpy","2484","0"
"ye2ne80d","2570","0"
"4vhn4oi4","3431","0"
"o8v8t7aw","3966","0"
"f1s61et9","6704","0"
"qrhnfccf","1001","0"
"04yk3pta","2771","0"
"w7obir08","1004","0"
"xk8f1i6l","984","0"
"dmv5ok62","1003","0"
"ec7epmxf","987","0"
"hv9ez4ot","981","0"
"43ih3cht","980","0"
"w41moq13","992","0"
"1x4k0hmz","994","0"
"yvxpkcib","986","0"
"ils343c3","7140","0"
"k48aptuy","9489","0"
"z0e9tkei","7743","0"
"j3i06ia7","5631","0"
"hztwni4t","995","0"
"dvv6x39d","6643","0"
"mnn5x6eb","1305","0"
"f3nf39fi","1005","0"
"fxzepddh","1379","0"
"e4y09pi1","1915","0"
"x9fhanhh","1730","0"
"f16n7u05","6849","0"
"nbu12haq","995","0"
"8gi5on9x","972","0"
"761d5f5m","1001","0"
"udke291x","990","0"
"ub1h88ta","995","0"
"kclynt4r","980","0"
"1jk4hn59","1002","0"
"ns23ntus","1000","0"
"g00n1i9p","1696","0"
"3t0f88zv","1415","0"
"5z6qvmfl","2741","0"
"170gsltz","2194","0"
"9ta147ye","3623","0"
"8qjh8gyd","1843","0"
"5j6k42t7","1819","0"
"viwy1zb8","3568","0"
"xrx1mgsp","3150","0"
"r4t5b17c","1959","0"
"n03j179p","3820","0"
"q8duxp4z","2831","0"
"zpsucipd","4532","0"
"qd711fw8","1465","0"
"3iwecgia","1479","0"
"s0hw8vfp","1734","0"
"9bheqkx4","1002","0"
"azskrys9","9779","0"
"m28akv6k","2844","0"
"ve337pvt","2844","0"
"uq30ferh","2743","0"
"pr9dgab6","2859","0"
"r1t5a7mf","8506","0"
"sjg5uofn","8487","0"
"oqlahig4","3859","0"
"8wx2x2rj","3867","0"
"iprga2et","8237","0"
"fgdwsarr","8003","0"
"z2rcbgcd","2744","0"
"4n1hzypy","9760","0"
"91lzkjdq","2610","0"
"mewawu7v","2588","0"
"zxh0b9y4","2758","0"
"s86vn1ie","2591","0"
"wuf8wjhh","2602","0"
"b5dflmng","3885","0"
"h8spebhm","3975","0"
"1y9hut7b","2781","0"
"vaa48m5v","2578","0"
"urb868n5","2611","0"
"fitfwv50","2740","0"
"8qc81ces","7194","0"
"4u3db7t0","2735","0"
"nr05siry","2737","0"
"dvyimahy","7226","0"
"4q6c0091","3574","0"
"v3c0s05u","3007","0"
"3grjunql","6228","0"
"tud04tx7","4014","0"
"jdq8lpfb","2757","0"
"4wdqi4h5","3867","0"
"66y72vfj","3885","0"
"u04z6pyh","9557,1,1,99,1,1","0,1,2,3,2,1"
"j5pokidh","9639","0"
"e8qquctb","9590","0"
"s5dwhojc","2543","0"
"b23nrl55","2585","0"
"782lxkbv","4421","0"
"aebyssdn","1111","0"
"24rg7dt2","1043","0"
"vuum5ajp","1060","0"
"kyvjjl6v","1075","0"
"b5g8ki58","1089","0"
"v9tnx1is","1018","0"
"ic1dkb0n","9540","0"
"g772zz5l","6463","0"
"he19yiv9","4015","0"
"mbdq5fza","6397","0"
"0lz1gtcw","2621","0"
"blk66f51","1096","0"
"l88m93wd","1316","0"
"588ldvun","2994","0"
"2rv8nncr","3337","0"
"ix5bv3mx","3639","0"
"i341ehy1","3567","0"
"bn2g79t1","2645","0"
"g7yg83th","2640","0"
"ua68kjw2","5695","0"
"qbn13haz","2542","0"
"n4m3g11y","2757","0"
"zyfjqfnc","7663","0"
"2t6g2oo4","615","0"
"5jy9xmfc","9870","0"
"z62wrg74","2739","0"
"6846hfaz","1504","0"
"1keaf72l","2271","0"
"g07rk3sk","1224","0"
"eatkgx2g","1510","0"
"9k6cidu3","7050","0"
"dqyi4182","2913","0"
"qxyyqj1q","2529","0"
"srr70r78","6003","0"
"zqwc5l1b","8965","0"
"gllriaol","8530","0"
"ww63v7p8","5666","0"
"j8m242t0","2806","0"
"yw0iu0qp","7637","0"
"pw4qj4f5","3582","0"
"9vylsecs","5620","0"
"2qu6rdgq","1353","0"
"eizxqaeu","12706","0"
"q2z1n8yc","9612","0"
"9p4b33ku","17141","0"
"63ylajuu","5666","0"
"2nrh3uim","2008","0"
"3aidymdq","1783","0"
"lar1p97f","1354","0"
"8vd99jfb","3289","0"
"183navxj","3164","0"
"1lkuj5hf","3768","0"
"kwfxa4um","2843","0"
"sq6q93z9","663","0"
"mzy23dy0","7285","0"
"cbjaj75u","1607","0"
"dx7bz5fr","9804","0"
"p1cha9i4","6497","0"
"5q313pgr","1203","0"
"cd2t2wxs","1720","0"
"n8c9jsfr","6683","0"
"pj3zdlcr","4616","0"
"3d2e72sk","6366","0"
"uxe4c2rh","7801","0"
"wpaw060e","4044","0"
"42jtlrir","5722","0"
"0rdjgsue","2613","0"
"hc38rtyt","1032","0"
"sy2z5o0l","2561","0"
"ne06tm0v","7718","0"
"m0kacxse","1575","0"
"1fw7cvin","1598","0"
"urzl0cob","1522","0"
"6wjzxudy","12313","0"
"rpd62zls","7722","0"
"7920f6us","2585","0"
"gp5rokgv","2647","0"
"j5ih0x3x","5349","0"
"4kwsbx9n","2280","0"
"yu7g15vi","7532","0"
"er8zdycz","2111","0"
"bfrxvbx6","2865","0"
"lezi8lit","3234","0"
"0ntt3c51","10851","0"
"tjdn6bfw","7352","0"
"6k6nvdh5","2764","0"
"mg4ju0en","7477","0"
"f4usg2o0","2243","0"
"sihd21el","5796","0"
"zh39yyer","7650","0"
"gq4b5pnn","11535","0"
"hkyjkr5z","5995","0"
"x7k1vb1x","3662","0"
"qo6p3eds","3352","0"
"4p2u2ao4","2034","0"
"qjumba24","2603","0"
"slg9sosn","17798","0"
"u6d6ojd9","2806","0"
"twtw30lc","3607","0"
"8c8e8rwu","5951","0"
"k4humbk4","5776","0"
"jzuybmyg","9837","0"
"kawolk0f","7519","0"
"eqk8ldel","7263","0"
"tr3dqskc","9672","0"
"wx5xs67i","18643","0"
"94r4nzm6","1340,2,1,1,1,1,1,1,1,3,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,51,1,1,1,1,1,1,1,2,3,15,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,802","0,1,2,3,5,6,8,10,12,13,14,15,21,39,70,98,116,144,167,188,201,209,219,230,238,247,251,252,254,256,257,256,255,254,252,251,249,247,246,244,243,242,239,232,213,185,157,138,113,90,69,56,48,38,27,19,10,6,5,3,1,0"
"2jtr6chv","2799","0"
"jm9r2m1f","3158","0"
"hsx3d7lq","4886","0"
"ye2dfag5","9040","0"
"tb8iljvo","2584","0"
"6zrqqyy6","8662","0"
"p3cwizjg","9741","0"
"1b55wut7","5817","0"
"2vat398q","3446","0"
"pxez7y0l","2632","0"
"a75lmu5h","2647","0"
"unflap39","10545","0"
"1lhba191","2634","0"
"kpf5vak4","2666","0"
"cam3u6me","7800","0"
"dpr6wkn1","7916","0"
"phauuezv","17320","0"
"22kz0tg9","17161","0"
"qmxl0uzf","5964","0"
"yiu3mrdq","6068","0"
"0i0nycx6","3532","0"
"tfofippz","7903","0"
"t9tb82qm","7756","0"
"56yzgvw6","8006","0"
"kgbf251d","7903","0"
"tqubjrk0","276","0"
"9qdmdgje","3478","0"
"c483qpxn","2797","0"
"tjiq6ap0","1008","0"
"x30r5i0m","1011","0"
"svm0znif","1010","0"
"h2mvi2am","1001","0"
"pw9omrm9","1021","0"
"5f9s0s0t","1017","0"
"vyjrykp1","1006","0"
"6mt1abrl","1017","0"
"82np2784","5834","0"
"g7pz0qn0","3005","0"
"ynltlbze","3454","0"
"axod5v6g","4006","0"
"9wznlkvz","6552","0"
"okk2g5l7","3524","0"
"njadv47n","7262","0"
"c4m1vkv9","1908","0"
"anrmjpqq","3082","0"
"nne7d7kl","8759","0"
"7zfjms7c","7960","0"
"lrlci6x6","6344","0"
"wwjose7s","3431","0"
"vvuiu1sh","1385","0"
"1p4sljdh","1100","0"
"ocd445nx","5077","0"
"wsaec3ed","9711","0"
"u1ro4p3s","2597","0"
"kgfucea3","9842","0"
"as3isttd","5685","0"
"01gk7diy","8522","0"
"p1wnrbgl","8525","0"
"sr0cmk8r","8512","0"
"93h4pqas","1030","0"
"vizzwrff","5736","0"
"mxv5rk9q","6364","0"
"6imabdxx","7581","0"
"ic9rg5ez","2845","0"
"6qpygwj7","14432","0"
"h14pje1d","2751","0"
"4zs7tqys","2603","0"
"xr1kascy","2572","0"
"p4di7dyg","3644","0"
"racdaq4x","2737","0"
"a33brvvy","2716","0"
"7i20zb7n","1432","0"
"9s65qp1f","2572","0"
"7yqcmcvm","2776","0"
"ws2zhqnh","9796","0"
"5kqrapdk","7458","0"
"s7fz4a3k","9532","0"
"x8es8cvt","5273","0"
"ib2dn2kt","6692","0"
"s7whs8aw","9591","0"
"7eu23t33","7389","0"
"z3tr27c5","5677","0"
"hv8qy4mo","1377","0"
"ja09tyf5","7394","0"
"6p79ixxx","4686","0"
"2eoziacg","4315","0"
"ggx8wjp7","7038","0"
"7ep6s0ss","9992","0"
"agmgz1hs","7711","0"
"77mt2jhx","6405","0"
"py8qgn9v","2917","0"
"jy5oz3w8","2641","0"
"7f3vk5kp","6375","0"
"g9jc6rz9","2598","0"
"c8103mes","2566","0"
"lu5432kw","2597","0"
"nfidmt2d","1603","0"
"ieir4pjh","2580","0"
"4sdo1w1y","2617","0"
"yybo3vq2","5909","0"
"bv3vpoc1","3644","0"
"9foligme","2831","0"
"0l9v0obi","5600","0"
"1t43aycf","2417","0"
"6q395k5t","7864","0"
"ked6x2ze","15480","0"
"dxe9x11w","2290","0"
"q2nn37ek","2879","0"
"s6yaadw0","3478","0"
"ji8ocnn4","4020","0"
"qnu59ble","5906","0"
"tqaz7wf5","3935","0"
"048i1ejv","2588","0"
"0x5fy91s","1724","0"
"bv1kdfxk","14728","0"
"e2jwoi0e","14726","0"
"cairpk08","1209","0"
"lv29j491","9557","0"
"inxcs2xw","7401","0"
"a89e4qx0","1373","0"
"ra9usiyv","8259","0"
"thd2dqby","2576","0"
"9smup5vo","2615","0"
"csog1b9q","7408","0"
"bnrku4j0","9850","0"
"bfoqkb39","7769","0"
"4g4gylmb","11649","0"
"jey8927a","1774","0"
"mshu8e1e","6746","0"
"e6nyjars","1465","0"
"7dsoour2","1320","0"
"5upzkv8x","4609","0"
"d2zm58z1","836","0"
"8nllmbe9","7963","0"
"fren3o40","1934","0"
"bc0230lt","1570","0"
"vjvxv0rv","8303","0"
"qjt50uut","2741","0"
"ci2fl52u","6381","0"
"exs7361x","8174","0"
"uus5ckrm","5808","0"
"aplttarn","2816","0"
"yq7ogyjw","2818","0"
"gwxi7fz6","1525","0"
"yiqmg2mh","1609","0"
"h3cttt04","13459","0"
"tk6suetu","3918","0"
"89o4y26j","7186","0"
"dflmj4vt","7598","0"
"yojmhqdz","3876","0"
"zzdt7knn","3873","0"
"5dh9qwfg","7587","0"
"1rt1yedp","3832","0"
"obq8z23b","7537","0"
"vda5k5md","4387","0"
"zusqykl3","2750","0"
"aspf1dvf","2750","0"
"0ltuwgkk","2744","0"
"8xhhpdyn","2724","0"
"4c559wtw","13908","0"
"6c2b3fxi","9130","0"
"4yjrlxkc","2253","0"
"iq121t2h","1491","0"
"abzj9wla","1577","0"
"rrzm21gp","2672","0"
"vnhgrj8i","2644","0"
"ni0qpf0a","8859","0"
"dal8vl7r","4795","0"
"sles23hr","2786","0"
"d1vxqdqc","4711","0"
"ab0j2t8u","8913","0"
"5aivankw","3310","0"
"jgu2bin1","14215","0"
"7k418cge","14234","0"
"ldguchvv","14204","0"
"p0cg8vim","14197","0"
"2zwudogw","14199","0"
"eruowu3y","14214","0"
"p05rfne4","14202","0"
"k3x7cycy","14198","0"
"k3zkxeb5","6524","0"
"bpm8zvg4","4145","0"
"glxvgffb","351","0"
"pwettqf0","9689","0"
"tulnyc6b","9682","0"
"7ukmq53o","6088","0"
"nk6rkw9u","1115","0"
"24u3h8x9","2268","0"
"4qolvcc4","3518","0"
"tz2ee2ml","2922","0"
"rblty11p","8559","0"
"raqnb93n","8518","0"
"e1rn2hev","8478","0"
"69tdyxcj","8529","0"
"f6ijk6ue","8583","0"
"mab8k6w9","8550","0"
"q05u0brc","8539","0"
"apldwhw8","8521","0"
"pzfzmwu6","8519","0"
"wdwwvd7r","13467","0"
"b4ie1434","4048","0"
"xa5bqi5v","2736","0"
"l9rf4yro","4978","0"
"y37x2c8e","4978","0"
"4pny6nzv","12792","0"
"5qqx4xba","12875","0"
"mxzpiy7x","2806","0"
"f1vxwqw4","358","0"
"6fmxpcnr","3474","0"
"aewol40f","2911","0"
"4mkaauw7","2231","0"
"yrj6o7hf","4744","0"
"cvrqclbm","393","0"
"rue7c5fs","16271","0"
"3e2nlyrg","14861","0"
"zhxgvgaq","16259","0"
"or7tzfqz","16259","0"
"3l5kxj5d","9598","0"
"sujopxst","9587","0"
"x2ojkn1e","9600","0"
"jaq7swp8","9587","0"
"d120p6w9","9598","0"
"7mbdmx4m","9605","0"
"9ud3476u","9585","0"
"zhgpmdej","9606","0"
"wdq61uob","3674","0"
"o3j9ok95","6656","0"
"ua9kugzw","1322","0"
"2f6xgtux","7842","0"
"kzjx6kro","7840","0"
"6s5l2inm","7890","0"
"sdfbss8f","7842","0"
"cvvhitom","4527","0"
"hto3smv0","7148","0"
"i0wn7ofn","357","0"
"uyugjl8t","361","0"
"4vjpk5hj","363","0"
"68r99o78","360","0"
"3ivwvljz","357","0"
"1qla5seg","360","0"
"7tzlyqlw","359","0"
"slvsgolj","361","0"
"wca4ro6d","360","0"
"jt5ekjs6","396","0"
"xtyj0oe4","8590","0"
"8ggstx04","693","0"
"69s3z2g2","690","0"
"o98hgw73","6612","0"
"obpzj400","522","0"
"e46iav7s","690","0"
"07wxganc","522","0"
"2uvh8z4m","3743","0"
"hc3510v5","7586","0"
"pz5e82w0","3328","0"
"k77xd5lb","101,101,1911","0,1,0"
"6n515u7p","357,101,2091","0,1,0"
"5t8da6ax","356,101,2060","0,1,0"
"engfzn05","3352","0"
"7d0i4otm","97,101,1929","0,1,0"
"orz81n2z","115,101,1878","0,1,0"
"dc4undh9","3117,102,110","0,1,0"
"qywham33","354,100,2138","0,1,0"
"mu473wf5","115,101,1913","0,1,0"
"pwlhwath","367,98,2128","0,1,0"
"0idllg2i","2324,101,729,102,118","0,1,0,1,0"
"yocjufk1","101,101,1900","0,1,0"
"27a9uf3n","3324","0"
"0ecl77ed","354,101,2127","0,1,0"
"gr0ieo8e","2623","0"
"95trekw9","3326","0"
"udhdhsv9","91,101,1889","0,1,0"
"eq4hpvir","9556","0"
"1dfhqbfj","3608","0"
"vezsa63w","3873","0"
"zk3hxidy","3169","0"
"bmd928xy","2705","0"
"cqpuihbc","9919","0"
"7u51i8eu","9939","0"
"7bv8c9xy","9860","0"
"v5hgqtqk","9924","0"
"ukw81cx3","9919","0"
"3ulcr4a2","9909","0"
"3poh7wkf","9905","0"
"c3d723w9","9919","0"
"4gyqvgmu","9919","0"
"g5nufvtt","10326","0"
"vfk85391","5839","0"
"zeg9t1if","17357","0"
"klvx1wsq","2754","0"
"2rfpy7zt","2756","0"
"20ucacmd","2757","0"
"ay3qz782","2756","0"
"ulr3dds4","2747","0"
"722y7l3l","2631","0"
"i516njee","2589","0"
"cj2hqzkl","6841","0"
"j9e1uz9z","8404","0"
"dbwry6z0","6835","0"
"brzy32uk","6847","0"
"4340sa11","6847","0"
"si3gergn","348","0"
"w2gm8owk","338","0"
"oli7uaqm","337","0"
"5s5rge5g","349","0"
"s39wrjjr","339","0"
"8pz4yxss","337","0"
"dg1pildn","339","0"
"95c1phhc","349","0"
"0nyyovk5","338","0"
"l0h8ady7","2750","0"
"llyvh1lb","2726","0"
"mbtyhk3f","349","0"
"bciqjmg8","348","0"
"1nq54p5q","348","0"
"y69qx1iy","348","0"
"i4jt9scd","348","0"
"hlo1xdlf","349","0"
"njp9k7ik","349","0"
"s9zwaa4h","2598","0"
"nhxvmstf","5810","0"
"hyym3uhe","4214","0"
"8oj4hzpb","5003","0"
"wk6qpu15","13071","0"
"3iyy1rap","13071","0"
"t1kk79ei","13069","0"
"lamqeya4","13071","0"
"mgwdgl0t","13086","0"
"w6k63364","12932","0"
"2d65qx4j","1799","0"
"j61ydyk1","6828","0"
"g58lfzrn","2748","0"
"e1jpwbc6","2748","0"
"vxbocqgz","2750","0"
"icingarj","2747","0"
"fuhadcev","2475","0"
"pka1o6fm","8883","0"
"o4auxua3","4714","0"
"sr8i0o44","8893","0"
"28ars92b","4710","0"
"2oqh6j6l","2485","0"
"ekeg1apm","6099","0"
"dvswaxyk","6117","0"
"bssb9fs7","6106","0"
"n5nx3do7","6106","0"
"xi5gube3","6108","0"
"y9h2miud","6110","0"
"kmmc8mms","6106","0"
"sib88u07","6106","0"
"dfwqp86m","4326","0"
"gvbtpfqt","3175","0"
"r27m8kv2","3175","0"
"osr767el","3175","0"
"xkx93gf9","3175","0"
"xbys2pyu","3175","0"
"kjbb14d3","3175","0"
"19o8sqt6","3176","0"
"xzb61mzd","3175","0"
"edimwixf","3174","0"
"nvpid0ru","3174","0"
"pg74e2kz","7465","0"
"87egjjrs","7466","0"
"rfi7jb6x","4256","0"
"ed4n62kf","4259","0"
"fs0dbpuq","4253","0"
"gi18legd","4255","0"
"n9iyranx","4257","0"
"dj8trtzq","717","0"
"dbwxz9a9","4175","0"
"u7zlei0g","10066","0"
"3uz56lpj","9516","0"
"q2tl43x2","9527","0"
"9u1ebems","9512","0"
"hfcrths2","9512","0"
"jtp4ppmu","9516","0"
"j8te8vlz","3904","0"
"xrgarlye","2863","0"
"f0b9gxe6","2140","0"
"7cjbcvy4","3415","0"
"c6lh3xvv","314","0"
"8lyl3ot7","316","0"
"3srsy4he","314","0"
"flnistw5","315","0"
"ptl8mpmu","315","0"
"pdg7xx35","315","0"
"zlsd8vpf","1372","0"
"17puosyg","1361","0"
"lzrxuw18","7592","0"
"0b5llciw","3357","0"
"rztshzwm","2947","0"
"ibd2swx4","2188","0"
"tc4eypvb","2183","0"
"7djflpr7","2932","0"
"m19dp4rt","3360","0"
"tmj3zjs2","3359","0"
"0s0ce4jy","2944","0"
"051o0lj2","2185","0"
"kppkd4g5","5963","0"
"xllbhmbr","4799","0"
"kf4xdiif","2781","0"
"v4q3vkpm","2781","0"
"cclka0n8","2764","0"
"cm1foq7y","2784","0"
"o5auow45","6512","0"
"lrgiwozb","6500","0"
"owcilscv","6503","0"
"5hij0xid","6451","0"
"cfzbo3qa","6539","0"
"dvo6ut8k","6539","0"
"kykt8gpz","6518","0"
"w2lri4wp","6542","0"
"fr7cd8rd","2595","0"
"s63jqmoz","2613","0"
"fq5obsc1","2748","0"
"qnsqut9p","2748","0"
"8u1zu6pa","2749","0"
"lgq4k9ot","6028","0"
"n8h43miv","2748","0"
"gm1bdet2","2751","0"
"bkdultx2","1724","0"
"kqzzobtq","9859","0"
"fw5f81bx","9840","0"
"gp22kj6v","9844","0"
"vfqhqwy7","9839","0"
"q23eqrzc","9848","0"
"lprvg3m2","9848","0"
"j5nj530c","9842","0"
"ta0xvvnw","9847","0"
"qo32i22o","9876","0"
"684y4v0u","5656","0"
"iv9sfyke","2753","0"
"a70l2nvh","2760","0"
"28em3cr5","2758","0"
"ww2d507y","2755","0"
"nksllajb","2760","0"
"uj3wifp4","7615","0"
"w3vwbr5h","3789","0"
"bb6g0ci1","8386","0"
"rt4avspb","8368","0"
"qyaq407w","8370","0"
"hus9cayl","826","0"
"3mn1690r","4993","0"
"rwzv0dqi","612","0"
"a807i25s","1481","0"
"slta7xt1","1523","0"
"ahfa8koq","11872","0"
"gp35j1ev","12056","0"
"s1efmqqz","13298","0"
"9xy8c6di","993","0"
"n71fp7ry","983","0"
"4xb8uzbn","1002","0"
"mdlpmj3r","979","0"
"3rgjgieb","988","0"
"0fdatt78","988","0"
"t3hailaz","985","0"
"r1s4jf61","978","0"
"uihfgb4w","1238","0"
"ipi18tvi","8174","0"
"lp841jk0","1367","0"
"5sblkote","9952","0"
"23b01dj2","7475","0"
"dl0apz78","9899","0"
"ekzqeqv7","9870","0"
"r07c9hxu","9892","0"
"vm3hlv6r","8115","0"
"4u5ra62y","8031","0"
"u0o3y4c6","8109","0"
"phun7ts4","8041","0"
"w96wjuqt","8541","0"
"052dy0nv","4578","0"
"fjx4n978","4545","0"
"ollj5y6o","8554","0"
"kluy3kj8","8753","0"
"3kfq6nxj","4793","0"
"lz4088jn","2786","0"
"k9b3mzlz","9613","0"
"aj4rxivn","9613","0"
"xxpai655","9613","0"
"hxald1hs","9613","0"
"0zo3vh0y","9613","0"
"ldcnaq0k","9613","0"
"j7vklhbc","9611","0"
"ac8o900s","9613","0"
"hghk3h2j","9613","0"
"xx84m6ct","9613","0"
"q1m9o0j5","9613","0"
"e2kimw4p","9613","0"
"v7ccbf0y","9613","0"
"ezi0r63y","9613","0"
"t07ev23c","9613","0"
"i3r4gjcr","9613","0"
"vkt9568u","9613","0"
"z0etof6b","9613","0"
"bpggh5nf","9613","0"
"m947lxlo","1801","0"
"pl5bsc7w","2223","0"
"wv9qqhr8","7022","0"
"z4bu5zna","1563","0"
"br29hzcu","1442","0"
"ohay0l15","13320","0"
"x6zu5phi","9792","0"
"y6ua772z","9812","0"
"3n5ekbw0","9795","0"
"m2dvxmn6","6663","0"
"39r73wd7","6651","0"
"sduguncy","6677","0"
"pqg8axbr","6727","0"
"kkh5r4rl","6618","0"
"khxg5nnh","6600","0"
"c1wmridf","13883","0"
